customer_id,decision_date,tenure_months,age,spend_90d,transactions_90d,recency_days,digital_sessions_30d,merchant_diversity_90d,contacts_30d,complaints_180d,marketing_consent,lifecycle_segment,treatment,treatment_probability,treatment_name,converted_90d,future_spend_90d,gross_margin_90d,optout_90d,complaint_90d
18514,2025-10-01,105,36,568.83,13,5,7,7,2,0,0,ocasional,0,0.25,no_contact,0,387.71,6.98,0,0
5128,2025-10-01,80,42,487.34,17,27,4,8,3,0,1,ocasional,1,0.25,cashback,0,291.38,5.24,0,0
69170,2025-06-01,89,21,1281.23,11,34,2,14,1,0,0,em_risco,0,0.25,no_contact,0,956.02,17.21,0,0
59919,2025-06-01,13,45,619.51,11,12,6,14,0,0,1,ocasional,1,0.25,cashback,0,466.1,8.39,0,0
69266,2026-05-01,115,34,727.94,12,21,2,3,0,0,1,ativo,1,0.25,cashback,0,502.35,9.04,0,0
27191,2026-03-01,70,70,676.74,12,3,2,7,2,0,1,ocasional,1,0.25,cashback,0,329.67,5.93,0,0
54275,2025-03-01,107,35,411.36,14,126,3,5,0,0,1,inativo,1,0.25,cashback,0,466.9,8.4,0,0
4159,2025-04-01,85,43,1271.18,11,1,5,15,0,0,1,ativo,0,0.25,no_contact,0,721.59,12.99,0,0
74572,2026-04-01,88,38,1594.31,6,16,2,15,1,0,1,ativo,0,0.25,no_contact,0,983.06,17.7,0,0
11059,2026-04-01,58,38,191.36,12,22,5,6,2,0,1,ocasional,3,0.25,installment,0,83.3,1.5,0,0
34507,2026-02-01,32,28,561.2,8,6,4,15,5,0,1,ocasional,2,0.25,double_points,0,341.86,6.15,0,0
52284,2025-01-01,57,36,158.13,14,20,4,11,1,0,1,ocasional,2,0.25,double_points,0,241.33,4.34,0,0
59889,2025-08-01,80,43,465.69,5,6,4,7,0,0,1,ocasional,3,0.25,installment,1,434.91,7.83,0,0
22117,2025-12-01,118,41,1235.65,12,28,11,1,0,0,1,ativo,2,0.25,double_points,0,971.72,17.49,0,0
22422,2025-12-01,50,67,1648.67,15,0,10,13,1,0,1,ativo,2,0.25,double_points,1,1237.22,22.27,0,0
78699,2025-11-01,66,27,1364.74,13,12,6,1,2,0,1,ativo,3,0.25,installment,0,888.78,16.0,0,0
1853,2025-09-01,44,56,861.55,17,14,7,9,3,0,1,ativo,1,0.25,cashback,0,524.87,9.45,0,0
24422,2026-03-01,112,34,675.0,7,42,6,12,2,0,0,em_risco,1,0.25,cashback,0,521.56,9.39,0,0
27156,2026-06-01,59,23,1071.19,16,59,6,1,0,0,1,em_risco,1,0.25,cashback,0,697.22,12.55,0,0
22879,2026-04-01,80,31,277.04,14,4,6,3,3,0,1,ocasional,0,0.25,no_contact,0,470.44,8.47,0,0
66546,2025-05-01,76,23,390.96,15,24,1,11,1,0,0,ocasional,3,0.25,installment,0,472.49,8.5,0,0
18414,2025-12-01,91,37,463.66,5,0,5,14,2,0,1,ocasional,0,0.25,no_contact,0,584.88,10.53,0,0
21691,2025-11-01,76,26,517.44,11,0,5,14,1,0,1,ocasional,2,0.25,double_points,0,522.48,9.4,0,0
3678,2026-02-01,23,29,976.79,11,25,2,5,0,0,0,ativo,3,0.25,installment,0,523.7,9.43,0,0
56739,2025-05-01,13,39,813.2,12,2,6,8,1,0,1,ativo,3,0.25,installment,0,549.41,9.89,0,0
53838,2026-01-01,15,48,1772.39,14,26,5,2,0,0,1,ativo,2,0.25,double_points,1,1496.52,26.94,0,0
69291,2025-06-01,50,38,961.66,16,35,3,14,2,1,1,em_risco,1,0.25,cashback,0,599.24,10.79,0,0
64077,2025-09-01,117,34,999.08,11,43,5,5,0,1,1,em_risco,3,0.25,installment,0,603.34,10.86,0,0
10886,2026-03-01,64,58,3241.45,22,9,5,7,0,1,1,ativo,1,0.25,cashback,0,1664.22,29.96,0,0
20962,2026-06-01,57,33,3174.29,6,67,5,7,5,0,1,em_risco,1,0.25,cashback,1,1916.51,34.5,0,0
31975,2025-05-01,54,43,528.59,15,5,4,8,1,0,1,ocasional,2,0.25,double_points,0,364.02,6.55,0,0
75335,2026-02-01,24,54,1705.2,5,2,10,2,2,0,1,ativo,2,0.25,double_points,0,954.56,17.18,0,0
18407,2025-06-01,89,45,397.36,10,12,6,9,1,0,1,ocasional,2,0.25,double_points,0,417.59,7.52,0,0
67639,2025-10-01,93,48,486.32,9,72,5,2,3,0,1,em_risco,1,0.25,cashback,0,453.38,8.16,0,0
69487,2025-07-01,116,54,272.94,11,14,5,1,1,0,1,ocasional,3,0.25,installment,0,315.84,5.69,0,0
52749,2025-04-01,57,18,1380.27,16,25,8,14,1,0,1,ativo,2,0.25,double_points,0,865.2,15.57,0,0
54692,2026-03-01,58,53,2431.8,12,1,5,2,0,0,1,ativo,3,0.25,installment,1,2063.9,37.15,0,0
75809,2025-01-01,45,38,1133.06,9,7,6,14,3,0,1,ativo,3,0.25,installment,0,625.28,11.26,0,0
19589,2025-10-01,33,43,1897.54,7,20,5,3,2,0,0,ativo,3,0.25,installment,0,1153.37,20.76,0,0
63697,2026-05-01,81,51,640.97,13,17,6,13,0,0,1,ocasional,2,0.25,double_points,0,656.33,11.81,0,0
52564,2025-01-01,81,36,799.76,7,26,6,4,1,0,1,ativo,1,0.25,cashback,0,265.85,4.79,0,0
47721,2025-09-01,85,39,351.73,10,37,2,9,1,0,1,em_risco,3,0.25,installment,1,449.13,8.08,0,0
33664,2026-01-01,43,58,568.98,15,24,4,2,1,0,1,ocasional,1,0.25,cashback,0,605.21,10.89,0,0
57661,2025-12-01,117,25,799.56,11,2,7,12,0,0,1,ativo,1,0.25,cashback,0,313.94,5.65,0,0
1226,2026-06-01,79,37,476.97,14,3,6,15,2,0,1,ocasional,3,0.25,installment,0,355.6,6.4,0,0
69270,2025-05-01,5,42,792.23,8,26,3,1,2,0,0,ativo,2,0.25,double_points,0,667.64,12.02,0,0
48371,2026-01-01,99,18,611.99,9,9,5,1,3,0,1,ocasional,3,0.25,installment,0,340.24,6.12,0,0
47324,2026-02-01,66,46,832.23,18,6,1,15,1,0,0,ativo,1,0.25,cashback,1,914.92,16.47,0,0
22348,2026-06-01,4,24,1158.83,15,16,4,10,2,0,1,ativo,3,0.25,installment,0,603.84,10.87,0,0
35241,2025-03-01,94,31,430.34,10,38,4,6,3,0,1,em_risco,3,0.25,installment,0,203.26,3.66,0,0
6279,2025-01-01,107,25,448.34,10,48,6,12,0,0,1,em_risco,1,0.25,cashback,0,664.69,11.96,0,0
18369,2025-05-01,79,36,777.81,11,1,6,2,0,0,1,ativo,3,0.25,installment,1,833.22,15.0,0,0
36053,2025-11-01,65,47,504.32,8,57,7,3,2,0,0,em_risco,1,0.25,cashback,0,158.48,2.85,0,0
61736,2025-09-01,104,40,827.78,13,16,6,14,1,0,1,ativo,3,0.25,installment,0,699.92,12.6,0,0
55645,2025-01-01,89,31,1764.39,16,88,8,8,1,0,1,em_risco,0,0.25,no_contact,0,1014.42,18.26,0,0
14824,2026-02-01,91,54,616.38,12,9,7,9,1,0,1,ocasional,0,0.25,no_contact,0,394.08,7.09,0,0
41849,2025-02-01,32,44,752.09,12,25,4,4,0,0,1,ativo,0,0.25,no_contact,0,666.83,12.0,0,0
4485,2025-09-01,40,36,517.81,15,5,2,8,3,0,1,ocasional,0,0.25,no_contact,0,280.74,5.05,0,0
5103,2025-05-01,23,32,645.08,11,28,8,13,4,0,0,ocasional,0,0.25,no_contact,0,472.09,8.5,0,0
29831,2026-05-01,108,36,700.33,15,105,8,7,1,0,1,inativo,0,0.25,no_contact,0,499.03,8.98,0,0
65620,2026-02-01,36,68,521.14,11,19,3,13,2,0,1,ocasional,1,0.25,cashback,0,588.51,10.59,0,0
69350,2025-02-01,11,60,694.02,16,3,5,6,2,0,1,ocasional,1,0.25,cashback,0,507.64,9.14,0,0
48584,2025-02-01,75,39,123.19,16,9,7,6,2,0,1,ocasional,2,0.25,double_points,0,374.35,6.74,0,0
42329,2026-06-01,10,29,773.54,3,26,7,14,5,0,1,ativo,3,0.25,installment,0,223.89,4.03,0,0
7189,2025-05-01,40,61,651.16,13,36,8,5,0,0,0,em_risco,0,0.25,no_contact,0,494.29,8.9,0,0
49902,2025-05-01,40,21,728.3,16,34,4,9,0,0,1,em_risco,2,0.25,double_points,0,556.62,10.02,0,0
53712,2025-05-01,83,36,241.17,22,1,4,2,0,0,1,ocasional,0,0.25,no_contact,0,418.93,7.54,0,0
32867,2026-01-01,64,55,1741.91,16,7,7,5,2,0,1,ativo,3,0.25,installment,0,1240.84,22.34,0,0
58810,2026-06-01,98,48,456.14,9,1,1,14,0,0,1,ocasional,3,0.25,installment,0,264.14,4.75,0,0
42078,2025-04-01,105,46,963.7,14,28,4,8,4,0,1,ativo,0,0.25,no_contact,0,732.33,13.18,0,0
8042,2025-04-01,57,33,1276.09,12,49,8,10,0,0,1,em_risco,2,0.25,double_points,0,655.4,11.8,0,0
31027,2026-04-01,80,70,401.82,11,9,2,15,1,0,1,ocasional,0,0.25,no_contact,0,290.64,5.23,0,0
76077,2025-04-01,9,30,526.26,18,10,5,1,1,0,1,ocasional,0,0.25,no_contact,1,601.9,10.83,0,0
53773,2025-06-01,5,37,2821.64,11,0,8,13,1,0,1,ativo,1,0.25,cashback,0,1551.06,27.92,0,0
50997,2025-03-01,82,59,1024.79,14,13,4,11,2,0,1,ativo,2,0.25,double_points,0,625.85,11.27,0,0
78275,2025-08-01,80,45,2456.02,12,40,2,7,1,0,1,em_risco,0,0.25,no_contact,0,1170.34,21.07,0,0
28366,2025-11-01,36,21,879.33,9,27,8,14,1,0,0,ativo,3,0.25,installment,0,411.66,7.41,0,0
23750,2025-10-01,90,43,796.77,7,86,4,4,3,0,1,em_risco,1,0.25,cashback,0,557.98,10.04,0,0
59588,2026-01-01,14,46,1682.76,16,47,4,9,2,0,1,em_risco,3,0.25,installment,0,1120.67,20.17,0,0
15973,2026-03-01,66,63,779.26,11,58,4,3,3,0,0,em_risco,3,0.25,installment,0,543.35,9.78,0,0
78289,2026-02-01,102,46,1517.51,8,45,4,8,1,0,0,em_risco,0,0.25,no_contact,0,791.09,14.24,0,0
39917,2025-02-01,78,55,1020.1,15,3,6,5,1,0,1,ativo,0,0.25,no_contact,1,422.34,7.6,0,0
44538,2025-09-01,91,46,674.83,11,37,8,15,1,0,1,em_risco,3,0.25,installment,0,641.14,11.54,0,0
15079,2025-04-01,65,38,363.47,18,6,7,4,1,0,1,ocasional,1,0.25,cashback,0,569.55,10.25,0,0
1917,2025-06-01,94,29,1367.95,13,33,3,11,2,0,0,em_risco,2,0.25,double_points,0,910.17,16.38,0,0
6076,2025-01-01,84,35,463.34,9,52,6,15,2,0,1,em_risco,0,0.25,no_contact,0,531.79,9.57,0,0
71643,2026-03-01,19,33,1479.7,10,14,12,6,1,0,1,ativo,0,0.25,no_contact,0,920.55,16.57,0,0
69869,2025-03-01,70,36,110.8,12,6,3,5,2,0,1,ocasional,0,0.25,no_contact,1,89.19,1.61,0,0
60868,2025-09-01,67,32,1075.62,9,10,2,5,2,0,1,ativo,1,0.25,cashback,0,766.06,13.79,0,0
66141,2026-04-01,89,61,597.98,15,31,6,3,0,0,1,em_risco,2,0.25,double_points,0,652.91,11.75,0,0
62005,2025-02-01,39,36,397.87,9,9,7,7,4,1,1,ocasional,3,0.25,installment,0,383.57,6.9,0,0
5255,2025-07-01,47,43,1186.35,7,49,6,2,0,0,1,em_risco,2,0.25,double_points,0,643.43,11.58,0,0
62445,2025-05-01,79,31,214.9,12,39,2,7,1,0,1,em_risco,0,0.25,no_contact,0,530.34,9.55,0,0
5960,2026-04-01,87,35,984.7,11,13,5,6,3,0,1,ativo,1,0.25,cashback,0,617.54,11.12,0,0
65116,2025-04-01,104,47,915.41,12,27,10,13,1,0,1,ativo,0,0.25,no_contact,0,460.91,8.3,0,0
17440,2025-01-01,54,60,501.34,12,5,5,11,0,0,1,ocasional,3,0.25,installment,0,551.65,9.93,0,0
70386,2025-05-01,29,19,890.78,8,29,5,10,1,0,1,ativo,2,0.25,double_points,0,455.19,8.19,0,0
74191,2026-02-01,107,41,555.72,18,23,7,9,1,0,1,ocasional,3,0.25,installment,0,576.33,10.37,0,0
35542,2026-05-01,92,19,1441.84,12,159,1,13,2,0,1,inativo,2,0.25,double_points,0,798.08,14.37,0,0
54417,2026-05-01,5,51,1541.76,13,4,8,11,0,0,1,ativo,3,0.25,installment,0,1121.23,20.18,0,0
14621,2025-05-01,61,42,2937.91,12,57,7,14,0,0,1,em_risco,0,0.25,no_contact,0,1608.55,28.95,0,0
23438,2025-11-01,100,42,1365.94,10,1,7,9,2,0,1,ativo,2,0.25,double_points,1,1350.54,24.31,0,0
7065,2025-01-01,94,56,2369.69,10,34,3,12,1,0,1,em_risco,2,0.25,double_points,0,1346.47,24.24,0,0
9709,2026-04-01,27,45,692.13,13,10,2,10,1,0,1,ocasional,2,0.25,double_points,1,748.97,13.48,0,0
12318,2025-01-01,34,47,1148.39,10,9,2,8,1,0,1,ativo,3,0.25,installment,0,623.09,11.22,0,0
60467,2026-04-01,3,37,878.93,5,7,2,13,1,0,1,novo,1,0.25,cashback,0,545.47,9.82,0,0
14538,2026-05-01,38,62,1110.45,8,37,6,13,2,0,1,em_risco,0,0.25,no_contact,0,543.39,9.78,0,0
28561,2026-06-01,44,68,569.82,17,70,4,3,0,0,1,em_risco,3,0.25,installment,0,436.73,7.86,0,0
9338,2026-04-01,120,62,1288.56,10,19,9,13,4,1,1,ativo,3,0.25,installment,0,654.75,11.79,0,0
63746,2025-05-01,74,42,421.77,17,2,2,8,0,0,1,ocasional,2,0.25,double_points,0,687.54,12.38,0,0
77540,2025-09-01,83,31,2505.62,14,1,4,3,0,0,0,ativo,1,0.25,cashback,1,1667.75,30.02,0,0
5893,2025-03-01,71,45,859.07,10,6,2,8,2,0,1,ativo,0,0.25,no_contact,0,479.79,8.64,0,0
6389,2025-04-01,7,36,959.29,12,2,4,4,0,0,1,ativo,0,0.25,no_contact,0,742.72,13.37,0,0
42362,2025-11-01,75,28,1089.02,12,23,6,9,1,0,1,ativo,2,0.25,double_points,0,663.9,11.95,0,0
59730,2026-05-01,78,65,892.43,18,27,3,14,2,0,1,ativo,3,0.25,installment,0,835.74,15.04,0,0
15686,2025-02-01,48,56,970.46,10,7,4,10,2,0,1,ativo,3,0.25,installment,0,740.85,13.34,0,0
11572,2026-02-01,92,40,564.55,8,15,9,1,0,0,1,ocasional,2,0.25,double_points,0,495.92,8.93,1,0
19065,2025-09-01,27,18,2296.19,16,21,3,12,1,0,1,ativo,0,0.25,no_contact,0,1559.39,28.07,0,0
28879,2026-05-01,37,49,250.42,17,1,7,2,0,0,0,ocasional,3,0.25,installment,0,444.87,8.01,0,0
15179,2025-06-01,66,58,588.25,16,17,5,13,2,0,1,ocasional,2,0.25,double_points,0,696.65,12.54,0,0
78363,2025-07-01,15,57,1139.45,6,0,3,10,3,0,1,ativo,2,0.25,double_points,0,670.57,12.07,0,0
35619,2026-01-01,27,44,1646.97,7,89,5,10,1,1,1,em_risco,1,0.25,cashback,0,748.44,13.47,0,0
37099,2025-04-01,30,60,935.45,6,33,6,12,1,1,1,em_risco,3,0.25,installment,0,816.1,14.69,0,0
55563,2025-08-01,92,51,1214.36,16,23,2,14,4,0,1,ativo,1,0.25,cashback,0,938.03,16.88,0,0
37267,2025-03-01,73,75,462.38,14,9,6,4,3,0,1,ocasional,2,0.25,double_points,0,229.61,4.13,0,0
6600,2025-01-01,64,51,1470.93,11,4,10,8,0,0,0,ativo,2,0.25,double_points,0,975.57,17.56,0,0
34572,2025-04-01,46,25,1317.38,7,9,7,8,2,0,0,ativo,0,0.25,no_contact,0,929.21,16.73,0,0
29317,2025-05-01,10,58,210.7,8,9,5,8,4,0,1,ocasional,1,0.25,cashback,0,423.1,7.62,0,0
64043,2026-02-01,95,49,748.02,14,19,4,6,0,1,0,ativo,1,0.25,cashback,0,608.8,10.96,0,0
31337,2025-06-01,62,43,850.8,11,7,9,11,2,0,1,ativo,3,0.25,installment,0,458.38,8.25,0,0
49413,2026-02-01,31,37,1181.71,9,6,3,8,1,0,1,ativo,1,0.25,cashback,1,996.95,17.95,0,0
40939,2026-04-01,88,34,1110.67,8,36,5,15,3,0,1,em_risco,2,0.25,double_points,0,679.11,12.22,0,0
53138,2025-06-01,55,34,338.91,11,6,2,12,2,0,1,ocasional,0,0.25,no_contact,0,604.55,10.88,0,0
28282,2025-10-01,92,56,1172.51,18,68,5,13,3,0,1,em_risco,3,0.25,installment,0,930.9,16.76,1,0
74333,2025-10-01,46,23,1951.35,7,65,2,7,1,0,1,em_risco,2,0.25,double_points,0,953.22,17.16,0,0
59632,2026-03-01,74,46,342.37,12,22,8,8,4,0,1,ocasional,1,0.25,cashback,0,494.39,8.9,0,0
73055,2025-07-01,96,57,1302.8,12,2,6,2,1,0,1,ativo,2,0.25,double_points,0,874.0,15.73,0,0
41241,2026-03-01,50,33,147.29,14,6,3,1,1,0,1,ocasional,1,0.25,cashback,0,340.08,6.12,0,0
55590,2025-04-01,90,23,1586.88,10,29,2,12,1,0,1,ativo,1,0.25,cashback,0,988.77,17.8,0,0
68029,2025-12-01,42,18,1535.23,15,25,3,2,2,0,1,ativo,2,0.25,double_points,1,1038.52,18.69,1,0
27577,2025-05-01,87,37,1189.87,9,15,4,12,0,0,1,ativo,0,0.25,no_contact,0,653.71,11.77,0,0
57012,2025-11-01,49,24,536.8,9,62,4,6,0,1,1,em_risco,2,0.25,double_points,0,571.15,10.28,0,0
5958,2026-01-01,37,37,967.54,12,37,1,3,3,0,1,em_risco,2,0.25,double_points,0,611.12,11.0,0,0
45091,2026-06-01,54,36,473.02,16,5,0,4,2,0,1,ocasional,2,0.25,double_points,0,567.52,10.22,0,0
13817,2026-03-01,79,36,207.45,9,29,2,9,2,0,1,ocasional,2,0.25,double_points,0,103.79,1.87,0,0
18457,2026-03-01,47,43,135.94,10,18,4,14,2,0,1,ocasional,3,0.25,installment,0,235.86,4.25,0,0
42031,2025-09-01,59,32,425.57,11,13,3,3,2,0,1,ocasional,0,0.25,no_contact,0,407.12,7.33,0,0
77750,2026-03-01,24,46,696.75,11,47,6,10,0,0,1,em_risco,3,0.25,installment,0,652.82,11.75,0,0
56792,2025-11-01,72,43,867.36,13,8,8,13,2,0,1,ativo,1,0.25,cashback,1,869.1,15.64,0,0
72079,2025-11-01,46,44,1068.47,17,3,6,1,1,0,0,ativo,0,0.25,no_contact,0,549.07,9.88,0,0
27786,2026-04-01,56,47,579.56,11,24,4,4,2,0,1,ocasional,0,0.25,no_contact,0,407.06,7.33,0,0
10485,2025-02-01,53,32,1077.09,4,4,4,6,2,0,1,ativo,1,0.25,cashback,1,905.72,16.3,0,0
36835,2025-07-01,107,25,1692.82,12,10,5,1,0,0,1,ativo,3,0.25,installment,0,1015.42,18.28,0,0
62071,2026-02-01,114,39,415.11,13,17,6,9,5,0,1,ocasional,2,0.25,double_points,0,373.73,6.73,0,0
14940,2025-11-01,108,46,291.68,9,21,9,5,2,0,1,ocasional,0,0.25,no_contact,0,292.34,5.26,0,0
34935,2025-11-01,16,29,1300.0,15,5,4,5,1,0,1,ativo,3,0.25,installment,0,940.57,16.93,0,0
73119,2025-12-01,27,27,504.5,9,25,3,1,0,0,0,ocasional,1,0.25,cashback,0,413.1,7.44,0,0
65780,2026-06-01,19,34,616.03,16,13,2,4,0,0,1,ocasional,2,0.25,double_points,1,742.82,13.37,0,0
20543,2025-05-01,30,46,574.88,7,3,5,10,1,0,1,ocasional,0,0.25,no_contact,0,375.67,6.76,0,0
19931,2025-11-01,60,31,318.53,11,9,5,6,0,0,1,ocasional,3,0.25,installment,0,125.99,2.27,0,0
48853,2025-12-01,24,25,568.32,14,5,2,11,1,0,1,ocasional,3,0.25,installment,0,432.64,7.79,0,0
40592,2025-05-01,6,38,207.75,14,14,6,3,0,0,0,ocasional,0,0.25,no_contact,0,171.15,3.08,0,0
56901,2026-04-01,104,38,2422.2,7,6,1,4,0,0,1,ativo,0,0.25,no_contact,0,1253.71,22.57,0,0
65267,2025-04-01,116,23,1858.42,14,1,7,5,0,0,0,ativo,0,0.25,no_contact,0,955.88,17.21,0,0
58124,2025-03-01,113,40,700.49,12,79,6,13,1,0,1,em_risco,2,0.25,double_points,0,525.58,9.46,0,0
45980,2025-07-01,55,42,2076.15,20,57,3,8,4,0,1,em_risco,3,0.25,installment,0,1144.0,20.59,0,0
17607,2026-06-01,119,42,1051.35,11,24,5,5,2,1,1,ativo,1,0.25,cashback,0,733.59,13.2,0,0
43722,2025-12-01,64,38,434.94,11,9,4,6,1,0,1,ocasional,1,0.25,cashback,0,269.45,4.85,0,0
73129,2025-07-01,64,42,148.11,17,18,3,7,2,0,0,ocasional,2,0.25,double_points,0,451.86,8.13,0,0
43843,2025-01-01,74,53,566.45,17,18,5,6,2,0,1,ocasional,0,0.25,no_contact,1,422.98,7.61,0,0
41389,2025-06-01,10,54,1011.91,14,2,9,7,2,0,1,ativo,1,0.25,cashback,0,659.13,11.86,1,0
14600,2025-12-01,36,50,211.85,12,91,6,12,0,0,1,inativo,3,0.25,installment,0,533.81,9.61,0,0
70847,2025-05-01,39,40,122.26,10,3,5,2,2,1,1,ocasional,3,0.25,installment,0,156.49,2.82,0,0
46444,2026-06-01,78,45,645.17,10,2,7,4,4,0,1,ocasional,3,0.25,installment,0,571.48,10.29,0,0
58697,2025-09-01,118,61,397.97,6,20,2,7,0,0,1,ocasional,1,0.25,cashback,0,210.61,3.79,0,0
59270,2025-09-01,111,57,721.17,12,18,5,6,0,0,1,ativo,1,0.25,cashback,0,516.34,9.29,0,0
75391,2025-09-01,87,48,375.02,9,28,5,9,1,0,1,ocasional,1,0.25,cashback,0,282.51,5.09,0,0
828,2026-05-01,106,18,575.76,13,16,5,8,3,0,1,ocasional,0,0.25,no_contact,1,660.74,11.89,0,0
33152,2025-06-01,92,41,1539.33,17,32,5,7,1,0,1,em_risco,0,0.25,no_contact,0,971.2,17.48,0,0
39717,2026-01-01,75,41,1037.75,11,26,5,15,2,0,1,ativo,1,0.25,cashback,1,1174.86,21.15,0,0
73004,2025-10-01,32,42,192.77,16,0,5,6,1,0,1,ocasional,1,0.25,cashback,0,445.04,8.01,0,0
36304,2025-03-01,46,40,929.97,16,46,8,10,0,0,1,em_risco,2,0.25,double_points,1,1234.29,22.22,0,0
41601,2025-05-01,55,33,203.91,13,23,5,12,1,0,1,ocasional,1,0.25,cashback,0,529.49,9.53,0,0
51325,2025-03-01,19,53,864.68,20,11,3,9,1,0,1,ativo,1,0.25,cashback,1,1079.62,19.43,0,0
73907,2025-03-01,14,36,958.93,13,4,4,3,2,0,1,ativo,3,0.25,installment,0,720.83,12.97,0,0
10859,2025-03-01,110,48,685.93,16,53,5,11,1,0,1,em_risco,3,0.25,installment,0,592.7,10.67,0,0
79948,2025-08-01,60,46,130.2,9,63,2,5,0,0,1,em_risco,3,0.25,installment,0,218.46,3.93,0,0
8447,2025-09-01,23,38,456.31,11,14,10,5,2,0,1,ocasional,0,0.25,no_contact,0,482.92,8.69,0,0
63926,2025-08-01,79,48,718.01,8,15,5,7,1,0,1,ativo,0,0.25,no_contact,0,260.62,4.69,0,0
44294,2026-03-01,12,54,118.28,6,20,7,15,2,0,1,ocasional,0,0.25,no_contact,0,147.52,2.66,0,0
17154,2025-01-01,119,37,1090.31,13,56,4,7,4,0,1,em_risco,0,0.25,no_contact,0,813.79,14.65,0,0
49553,2025-07-01,50,36,318.36,12,26,3,13,3,0,1,ocasional,1,0.25,cashback,1,891.93,16.05,0,0
58771,2025-07-01,41,41,599.67,12,26,2,2,1,0,1,ocasional,3,0.25,installment,0,489.47,8.81,0,0
1102,2025-09-01,89,47,1101.24,12,32,10,1,1,0,1,em_risco,1,0.25,cashback,0,769.34,13.85,0,0
13958,2026-03-01,15,58,511.16,8,17,7,11,2,0,1,ocasional,0,0.25,no_contact,0,441.36,7.94,0,0
46099,2025-10-01,17,54,1334.22,18,56,2,4,1,0,1,em_risco,3,0.25,installment,1,1412.65,25.43,0,0
65458,2025-07-01,2,49,721.49,17,6,7,12,2,0,1,novo,3,0.25,installment,0,710.34,12.79,0,0
75714,2026-05-01,73,37,210.77,4,14,3,15,0,1,1,ocasional,1,0.25,cashback,0,0.0,0.0,0,0
57728,2026-05-01,46,18,1890.17,17,4,3,12,1,0,1,ativo,3,0.25,installment,0,1245.94,22.43,0,0
40503,2026-01-01,11,28,1175.47,11,29,10,15,1,0,1,ativo,3,0.25,installment,1,1048.64,18.88,0,0
33714,2025-05-01,21,65,961.41,19,115,8,13,0,0,1,inativo,3,0.25,installment,0,949.25,17.09,0,0
15986,2025-02-01,1,68,734.12,9,3,8,8,4,0,1,novo,0,0.25,no_contact,0,480.68,8.65,0,0
75400,2025-01-01,98,32,2168.58,14,25,4,3,2,0,1,ativo,0,0.25,no_contact,0,1282.67,23.09,0,0
33845,2025-06-01,109,62,1464.86,6,87,9,15,1,0,1,em_risco,3,0.25,installment,1,1157.38,20.83,0,0
3159,2026-01-01,98,37,1338.06,15,2,3,7,4,1,1,ativo,3,0.25,installment,0,904.32,16.28,0,0
73896,2025-02-01,21,53,308.68,14,34,3,11,2,0,1,em_risco,1,0.25,cashback,0,382.02,6.88,0,0
2539,2025-10-01,34,52,679.5,14,10,0,8,0,0,1,ocasional,2,0.25,double_points,0,676.16,12.17,0,0
51351,2025-11-01,107,50,859.81,9,10,6,7,0,0,1,ativo,3,0.25,installment,0,721.03,12.98,0,0
14975,2026-04-01,62,29,731.62,20,5,3,5,3,0,1,ativo,1,0.25,cashback,0,506.64,9.12,0,0
24424,2025-01-01,102,32,648.56,9,17,3,3,1,0,1,ocasional,0,0.25,no_contact,0,658.27,11.85,0,0
73668,2025-02-01,21,48,1762.73,11,9,2,14,1,0,1,ativo,1,0.25,cashback,0,1101.41,19.83,0,0
55513,2025-11-01,91,39,2810.82,9,17,9,7,0,0,1,ativo,0,0.25,no_contact,0,1379.51,24.83,0,0
78367,2025-09-01,23,18,357.24,9,21,4,9,1,1,0,ocasional,3,0.25,installment,0,568.64,10.24,0,0
69374,2025-09-01,26,45,1244.17,18,35,3,14,1,0,1,em_risco,3,0.25,installment,0,904.14,16.27,0,0
72737,2025-07-01,110,26,748.67,18,26,7,13,3,0,1,ativo,2,0.25,double_points,0,742.12,13.36,0,0
7407,2026-06-01,45,46,866.48,18,41,6,5,0,0,1,em_risco,3,0.25,installment,0,658.9,11.86,0,0
48366,2025-06-01,20,45,1683.03,12,0,5,9,1,0,1,ativo,3,0.25,installment,0,949.59,17.09,0,0
8495,2025-06-01,119,40,650.05,12,18,6,1,0,0,1,ocasional,3,0.25,installment,1,682.55,12.29,0,0
46312,2026-04-01,52,32,490.1,8,4,6,8,2,0,0,ocasional,0,0.25,no_contact,0,592.11,10.66,0,0
4911,2026-06-01,17,35,771.36,14,26,6,5,0,0,1,ativo,3,0.25,installment,1,1237.96,22.28,0,0
56155,2025-06-01,92,36,589.22,20,44,4,4,1,0,1,em_risco,2,0.25,double_points,0,892.05,16.06,0,0
14228,2025-10-01,46,47,867.17,15,14,3,11,2,0,1,ativo,2,0.25,double_points,0,687.36,12.37,0,0
37596,2025-07-01,103,31,780.91,11,43,7,2,2,0,0,em_risco,3,0.25,installment,0,608.14,10.95,0,0
55478,2026-05-01,108,53,997.84,16,6,1,15,0,0,1,ativo,2,0.25,double_points,0,990.63,17.83,0,0
18889,2025-09-01,46,30,95.27,10,3,4,3,4,0,1,ocasional,1,0.25,cashback,0,241.79,4.35,0,0
77509,2026-02-01,99,47,354.54,17,9,3,6,2,0,1,ocasional,2,0.25,double_points,0,422.11,7.6,1,0
54000,2026-05-01,95,53,1195.21,10,1,6,6,2,0,1,ativo,1,0.25,cashback,0,611.43,11.01,0,0
